productID,id,title,body,created_at,rate,likes,dislikes,recommendation_status,is_buyer,user_name,is_anonymous
3493882,35470559,نسبت به قیمتش خوبه,دستگاه خوبیه برای فیلم دیدن ولی بیشتر بازی ها روش اجرا نمیشه,13 خرداد 1401,4,0,0,recommended,True,مریم رمضانی,False
3493882,35398509,خوبه,یخورده باهاش ور برید خوبه کار راه بندازه اندرویده دیگه راه برای کارای مختلف زیاد دارید,11 خرداد 1401,4,0,0,,True,اباذر حسن زاده سوخته کلائی,False
3493882,34920153,اندروید باکس پاناتک,روز اول باگ صفحه داشت بعد کم کم چشمک زد,28 اردیبهشت 1401,1,2,0,,True,دکتر مرتضی بلوچ,False
3493882,34816536,خوب بود فقط آی وی کار نکرد,نسبت به قیمتش خوب وعالی کم هنگ میکنه منو زیبا کارامد من راضی هستم,25 اردیبهشت 1401,4,0,0,recommended,True,علیرضا مهرفر,False
3493882,34587555,,دیر اومد,17 اردیبهشت 1401,4,0,0,,True,کاربر دیجی‌کالا,True
3493882,34462701,,عالی است,14 اردیبهشت 1401,5,0,0,recommended,True,کاربر دیجی‌کالا,True
3493882,33889154,,خوبه. یه کم تصویر بیرون زده بود اما تو تنظیمات میشد تصویر رو کوچک و منطبق کرد. کنترلش دید مستقیم IR هست و از پشت تلویزیون عمل نمیکنه. بلوتوث داره. برا کسایی که تلویزیون هوشمند ندارند مناسبه و حتی کسایی که هوشمند دارند و از توانایی سیستم عامل تلویزیون رضایت ندارند.,27 فروردین 1401,4,0,0,recommended,True,قاسم یوسفی سیمکانی,False
3493882,33773998,راضی نیستم,اگه بصورت آفلاین بخوابید باهاش کار کنید دستگاه خوبی هست ولی برای استفاده آنلاین باید به مودم چسبیده باشه و برد وایرلس و بلوتوثش در حد ۱ متر هست,24 فروردین 1401,0,1,0,,False,اردلان اسلامی,False
3493882,33675753,تلویزیون اینترنتی,دستگاه از ارزان ترین دستگاه های بازار است. و رم دو دارد که برای تماشا نمودن مناسب است. برای سایر امور نظر خاصی نداریم.,21 فروردین 1401,4,1,0,recommended,True,حمید صمدی,False
3493882,33605358,,دستگاه خط و خش داشت و بسته بندی آب خورده بود انگار. قیمت هم از سایر فروشگاهها کمی گرانتر بود,19 فروردین 1401,2,0,0,recommended,True,اسماعیل علی نژاد کسبخه,False
3493882,33552298,جنس ایرانی بی کیفیت,اول فکر میکنی کیفیت خوبی داره نسبت به این قیمت می ارزه بعد یه مدت استفاده پشیمونت میکنه,14 تیر 1401,2,2,0,not_recommended,True,کاربر دیجی‌کالا,True
3493882,33419965,,از خریدم به نسبت پولی که دادم راضیم,14 فروردین 1401,4,0,0,recommended,True,کاربر دیجی‌کالا,True
3493882,33415910,,قطعات از لحاظ سالم بودن برسی شود,14 فروردین 1401,1,3,0,no_idea,True,بهنام مارانیان,False
3493882,33334321,نسبت به قیمت وسخت افزارش خوب,توصیه می شود خوب,12 فروردین 1401,4,0,0,recommended,True,کاربر دیجی‌کالا,True
3493882,33175835,دستگاه خوبی است  بهتر است برای استفاده بهتر   از یک موس بی سیم نیز استفاده شود  شود,دستگاه خوبی است  بهتر است برای استفاده بهتر   از یک موس بی سیم نیز استفاده شود  شود,7 فروردین 1401,4,1,0,recommended,True,بابک دیهیم نیا,False
3493882,33029796,واقعا مزخرف,یه روز کار کرد روز دوم بعد از اینکه روشن کردم صفحه سیاه نشون داد فقط مجبور شدم مرجوع کنم,2 فروردین 1401,1,2,0,not_recommended,True,حسین ساعد,False
3493882,32853325,اندروید باکس,نسبت به پولش زیاد خوب نیست,27 اسفند 1400,3,0,0,no_idea,True,کاربر دیجی‌کالا,True
3493882,32852146,نسبت به قیمت،عالی,با تشکر از دیجی کالا,26 اسفند 1400,5,0,0,recommended,True,محمدحسن فاضل کاریزمه,False
3493882,32594733,محصول ایرانی,در کل محصول خوبی هست,20 اسفند 1400,4,0,0,recommended,True,شاهین عروجی,False
3493882,31739631,در حد قیمت خودش خوبه,فعلا که خوب بوده و اذیت نکرده!,30 بهمن 1400,4,1,0,no_idea,True,سید مهدی موسوی,False
3493882,31147900,برایکسانی که گوشی هوشمند خیلی خوب است,خوبه,19 بهمن 1400,1,0,0,recommended,True,کاربر دیجی‌کالا,True
3493882,30658591,اندروید باکس,اندروید باکس پاناتک,29 بهمن 1400,5,0,0,recommended,True,کاربر دیجی‌کالا,True
3493882,30640811,ه,عالی بود عالیییییییییییی,6 بهمن 1400,5,0,0,recommended,True,مایسا بهرامی عبدالملکی,False
3493882,30044689,اندروید باکس,به نسبت قیمت خیلی خوب بود. ما راضی هستیم.,22 دی 1400,4,0,0,recommended,True,سید علیرضا رضوی,False
3493882,29683467,خوبه ، کنارش یک موس بی‌سیم هم بخرین,"نسبت به قیمتش خوبه
نظرات رو خوندم ، دیدم خریداران برندهای گرون تر هم ناراضی هستن ، واسه همین این دستگاه رو انتخاب کردم ، تا دستگاه ۲ میلیونی همین کارایی داره
پس بهتره همین رو بگیرین",14 دی 1400,4,0,0,recommended,True,کاربر دیجی‌کالا,True
3493882,29603510,نخرید,والا من اینو بر اساس رضایت برادرم ازین برند خریدم ولی فقط تونستم نیم ساعت فیلم ببینم بعدش هر ده دقیقه ریبوت میشه منم مرجوع کردم خدا کنه که پس بگیرن .,11 دی 1400,2,2,0,no_idea,True,پری نصیری,False
3493882,29435269,توصیه  نمیکنم,سیستم عامل ضعیف,6 دی 1400,0,1,0,not_recommended,True,بابک یزدان پناه,False
3493882,28918688,امکانات تلویزیون هوشمند را به تلویزیون معمولی اضافه می کند ,عالی است ولی انتقال صفحه گوشی را انجام نداد ,26 آذر 1400,4,0,0,recommended,True,حسن آصف,False
3493882,26616865,,اصلا نتونستیم استفاده کنیم حتی تلفن پشتیبانی هم نداره بیچاره شدیم کنترل ضعیف با موس وصل شدیم اون هم هزینه جدا یه اشغال واقعی حیف این همه پول دادیم منو دشوار و سخت برنامه های اپدیت نشده,27 مهر 1400,2.78,2,1,not_recommended,True,حسین  مقدسیان,False
3493882,26374556,اندروید باکس,من قصد خرید تی وی هوشمند داشتم اما با اندروید باکس کارم راه افتاد و واقعا عالیه ,19 مهر 1400,0,0,0,recommended,True,علیرضا راعی,False
3493882,26337932,,"این محصول بر خلاف توضیخات فروشندگان که اعلام میکنند اندروید باکس هستش , در واقعیت یک اندروید تی وی باکس هستش و کلا بدرد نمیخوره در مقایسه با اندروید باکس و بنظرم نوعی انحراف ذهن خریدار هست  اینگونه عناوین غیر واقعی",18 مهر 1400,3,6,0,not_recommended,True,کاربر دیجی‌کالا,True
3493882,26173678,خوب کار نمیکنه,هر بار که از دستگاه استفاده میکنی بلید نرم افزار مورد نظرت رو دوباره نصب کنی، مثلا فیلیمو,13 مهر 1400,1,1,0,not_recommended,True,کاربر دیجی‌کالا,True
3493882,25952116,بلوتوث گوشی به دستگاه وصل نمیشه,"سلام دوستان عزیز
بلوتوث گوشی چطور به اندروید باکس وصل میشه",7 مهر 1400,3,0,0,,False,aydin samadian,False
3493882,25940710,مشکل نرم افزاری,مشکل نرم افزاری,7 مهر 1400,0,0,0,recommended,True,محسن رضایی,False
3493882,25926458,بد نیست,نتیجه چند ساعت کار رو میگم.رابط کاربری متوسط رو پائین،با موس بیسیم نشانگر اونقدر سریع حرکت میکنه که مثل اسنایپر برای کلیک کردن باید نشانه گیری کرد.گزینه های زیادی برای تنظیمات نداره،برای کلیک کردن توی سیستم باید یه جای کاملا مشخص کلیک کنی،انگار کالیبره نیست،موقع نصب برنامه یه کم اذیت کردو پرید بیرون.فیلیمو رو هر دفعه وارد میشی آپدیت رو باید دانلود کنی که با نصب نسخه ای که دوستان گفتن مشکل حل شد.آیکون بزرگ برنامه های رو صفحه خانه حتی با پاک کردن برنامه ها هم نمیره،کلا نرم افزار خیلی ضعیفه.اما از خوبی هاش بگم،کیفیت تصویرش خیلی عالیه،راحت به وایفای متصل میشه،خیلی راحت و بدون دانگل به هدفون بلوتوث وصل شد،کلا یه کم باهاش کار کنید عادت میکنید.امید وارم که مشکلات نرم افزاریش با آپدیت حل بشه.نکته دیگه اینکه تا برج ۱۱ گارانتی داشت برای من.نظرم رو اصلاح میکنم،تونستم گوشی رو میرور کنم رو تلویزیون،روی اندروید باکس برنامه ایر اسکرین رو نصب کنید،اگر گوشیتون توی تنظیمات وایرلس اسکرین داره به راحتی متصل میشه،فقط بار اول ممکنه یه کم زمان ببره،اگر نداره برنامه گوگل هوم رو نصب کنید،با این دو روش تصویر عالی و بدون لک پخش میشه.برای پخش هم میتونید از برنامه پوت پلیر استفاده کنید.,16 اسفند 1400,3,2,0,recommended,True,کاربر دیجی‌کالا,True
3493882,25673498,,کیفیت تصویر عالی. تمام اپلیکیشن های مورد نیاز داره. تصمیم داشتیم تلوزیون هوشمند بخریم ولی با همین دستگاه تمام نیازمون بر طرف شد,1 مهر 1400,5,1,0,recommended,True,نجمه عرفان منش,False
3493882,25264629,خریدار,در کل چیزه خوبیه  بخرید بدرد میخوره,22 شهریور 1400,4,0,0,,False,مهرداد  مخلصی ,False
3493882,25232903,کیفیت خوب,هنوز جا نیفتاده,10 مهر 1400,1.89,0,0,not_recommended,True,کاربر دیجی‌کالا,True
3493882,25035917,ضعف کنترل,با کنترل به سختی میشه تو صفحه جابجا ش,16 شهریور 1400,0,0,0,not_recommended,True,حمید رضایی,False
3493882,24776357,جعبه داغون,قشنگ دستگاه دست دوم ارسال شده,11 شهریور 1400,2,2,0,not_recommended,True,سامان آذرخوش,False
3493882,24769715,,از همه نظر عالی,11 شهریور 1400,4,0,0,recommended,True,کاربر دیجی‌کالا,True
3493882,24508026,اندروید باکس,"دستگاه خوبیه
البته ما فقط برا فیلم دیدن از نماوا و فیلیمو گرفتیم
کنترل معمولی داره که خدا رو شکر کنترل تلویزیون ما بهش خورد (تلویزیون پلاسمای پاناسونیک)
یه موس بی سیم هم براش گرفتم
من که راضیم",5 شهریور 1400,4,1,0,recommended,True,اسماعیل عباس نژاد,False
3493882,24349455,Android box,دستگاه خوبیه. من با این حال که کیبرد و موس بهش وصل کردم ولی باز user friendly نبود که مجبور شدم لانچر ویندوز 10 نصب کنم که یکم بهتر شد. در کل دستگاه خوبیه نسبت به قیمتش اگر ازش انتظار کامپیوتر یا موبایل رو نداشته باشیم یعنی با موبایل کار کردن به مراتب راحت تر از اندروید باکس است. ,1 شهریور 1400,4,1,0,recommended,True,کاربر دیجی‌کالا,True
3493882,24289894,خوب بود,خوب بود عالی,30 مرداد 1400,4,0,0,recommended,True,Mohamad Vj,False
3493882,24267693,دستگاه اندروید باکس,دستگاه بیشتر مواقع به حالت زبان اصلی که چینی میباشد بر میگردد,30 مرداد 1400,0,1,0,recommended,True,مهدی  فرجی,False
3493882,24138619,عالی,من در خریدش خیلی شک داشتم چون بعضی نظرهای منفی ک دیدم ناامید شدم اما ریسک کردم و خریدم الانم چند روزه استفاده میکنم همه چیزش عالی هستش نه داغ میکنه نه کنترلش ضعیفه فقط بعضی وقت ها گیر میکنه بخاطر بعضی برنامه ها من همراش یه موس با کیبورد هم سفارش دادم خوبیش اینه هم برنامه های اندروید تی وی و هم اندروید موبایل جواب میده عکسشو میذارم ببینین خوشتون اومد لایک کنید,3 شهریور 1400,5,78,2,recommended,True,ابوالفضل عباس زاده,False
3493882,24134620,درکل نسبت به قیمتش خوبه,اندروید باکس کار راه اندازی می باشد,26 مرداد 1400,0,1,0,recommended,True,خالد ساکی,False
3493882,24107914,خیلی خوب,با سلام خدمت دوستان من از این اندروید باکس راضی هستم ، رم ۲ حافضه داخلی ۱۶ داره فقط این رو در نظر داشته باشین که برنامه ها رو خودتون از گوگل دانلود کنید و بعد نصب کنید ، کار با گوگل پلی هم با هاش راحته هر برنامه ای روش نصب میشه ، به بلوتوث هم  نصب میشه از بخش تنظیمات ، برای فیلم دیدن و وب گردی هم عالی هستش ، برای راحت کار کردن یک ماوس تهیه کنید در ضمن فقط کمی باید کار بلد باشین و از اندروید سر در بیارین,26 مرداد 1400,4,2,0,,False,کاربر دیجی‌کالا,True
3493882,23863645,نسبت به قیمت خوبه ,در کل دستگاه خوبیه ولی به نظر من کنترل تو دستگاه اندروید باکس یه چیز اضافه بدرد نخوره به جاش یه موس باهاش تو کارتن بزارن خیلی بهتره,19 مرداد 1400,3,2,0,recommended,True,سید علی ها شمی نسب,False
3493882,23368130,عالی نسبت به قیمت,بعد چند ماه استفاده نسبت به قیمتش هیچ آندروید باکس زیر یک تومن بهش نمیرسه رام 2 واقعی داره حافظه 16 واقعی البته‌ بلوتوثش هم عالیه فقط توی تنظیمات نیست و یک باگ محسوب میشه باید یک برنامه بلوتوث نصب کنید و از اونجا به تنظیمات بلوتوث برید هدفون یا هرچی وصل میشه یک مینی کیبورد هم بهش وصل کنید از هر نظر عالی میشه,4 مرداد 1400,5,2,0,,False,کاربر دیجی‌کالا,True
3493882,22827366,پیشنهاد نمی کنم,سیستم عاملش اندروییده و اندرویید تی وی نیست. کار کردن باهاش بدون موس سخته، آیکون ها و نوشته ها ریز هستن و مناسب تلویزیون نیستن.,19 تیر 1400,2,1,0,not_recommended,True,محمد رضا دینیان,False
3493882,22811427,عالی در یک کلمه حرف نداره مرسی از دیجی کالا,عالی در یک کلمه حرف نداره مرسی از دیجی کالا,19 تیر 1400,5,1,0,recommended,True,کاربر دیجی‌کالا,True
3493882,22798361,خریدار,پیشنهاد میکنم بخرید من راضی هستم,19 تیر 1400,5,1,0,recommended,True,زهرا ایمانی,False
3493882,22729847,خوبه,کار راه اندازه ، و من فیلیمو را نصب کردم و اشتراک گرفتم خوب کار میکنه ، در ضمن هم گوگل پلی و هم کروم رو خوب جواب میده ,16 تیر 1400,4,0,0,recommended,True,کاربر دیجی‌کالا,True
3493882,22289618,نمی ارزه و واقعا هنگ میکنه,واقعا نا امید کنندس منکه مرجوع کردم ینی دلم میخواست حداقل یکم قوی تر میبود از نظر قدرت پردازش اما متاسفانه بدرد وب گردی هم نمیخوره فقطو فقط بدرد فیلم دیدن میخوره رابط کاربری خوبی داره موس خود کنترول بدرد نمیخوره جدا براش بگیرین و در انتها هیچ برنامه ای رو نمیتونی از کروم براش دان کنی باید بریزی تو فلش یا رم بهش بزنی بعد نصب کنی,3 تیر 1400,1,0,0,not_recommended,True,مصطفی نصرالله زاده زواردهی,False
3493882,22056119,اندرویدباکس پاناتک,نظرشخصیم دستگاه خوبیه وکارش عالیه ولی به تمامی تنظیماتش نمیشه دسترسی پیداکردو برای حل این مشکل کافیه یک برنامه ازگوگل پلی به نام جینا براش نصب کنید بااین برنامه میتونید به تمام تنظیمات وبرنامه هاش دسترسی پیداکنید,24 مرداد 1400,4,0,0,recommended,True,صباح سودانی,False
3493882,21804977,,عالی البته اگر طریقه استفاده از انرا بدانید به این معنی که کنترل انرا به کناری نهاده کنترل بر روی گوشی خود دانلود کنید و از ان برای وب گردی استفاده کنید ضمنا برای میرور کردن گوشی خود نیز میتوانید اپلیکیشن بر روی گوشی و نیز خود دیوایس دانلود کنید و با اتصال به یک WIFI مشترک از ان لذت ببرید ,21 خرداد 1400,5,0,0,recommended,True,پیام  حسنخانی,False
3493882,21491497,اندروید باکس پاناتک,خیلی کوچک و جمع و جور ماوس و کیبورد وصل میشه در نهایت خیلی عالیه,12 خرداد 1400,3,2,0,recommended,True,سید علیرضا رضوی,False
3493882,21410305,خوبه,من راضیم تقریبا یه هفته دارم استفاده میکنم و خیلی راضیم,10 خرداد 1400,4,0,0,recommended,True,یزدان عنبرستانی,False
3493882,21262213,اندرویدباکس پاناتک,"اصلا خوب نیست وقتی اوردنش دیدم باتری ها توی کنترل بودن
من هم مرجوعش کردم
بنظر من نخرین بهتره.",6 خرداد 1400,3,0,0,not_recommended,True,جلیل تقی زاده,False
3493882,21169148,,"واقعا هیچوقت جنس الکی به خهطر ارزان بودنش نخرید چون مثل من واقعا پولتون هدر میره. یا نخرید یا چیز خوب بخرید
مراقب باشید سیستم اکثرشون android tv که افتضاحه ولی اگر android باشه بهتره",3 خرداد 1400,1,2,0,not_recommended,True,محمدرضا محمدی,False
3493882,21160845,کیفیت ,"خیلی خوبه 
کار امد قیمت متاسب",11 خرداد 1400,0,0,0,recommended,True,شهرام  رسولی,False
3493882,20899214,عالی به نسبت قیمت,"به نسبت قیمت، عملکرد بسیار عالی هست و بعد از ۳ ماه مشکلی باهاش نداشتم.
فقط بهتر بود نرم افزارهای cast رو بصورت پیش فرض روش نصب می‌کردند.
شاد و پیروز باشید.",27 اردیبهشت 1400,5,0,0,recommended,True,محمدعلی سبط الشیخ انصاری,False
3493882,20656005,عالیه,"تازه دستم رسید ،خیلی کوچیک و جمعو جوره که خیلی خوبه 
و حافظش هم خوبه و اینکه مموری هم می خوره 
زبان فارسی رو پشتیبانی میکنه 
و برای فیلم دیدن خیلی عالیع
ولی خب موس که بهش وصل میکنی یکم سرعت موس بالاس که نمی دونم درست میشه یا نه 
و اینکه کنترلش خیلی نازکه .
درکل خوبه پیشنهاد میکنم",23 دی 1400,5,0,0,recommended,True,فرزاد طالبی,False
3493882,20406158,اندروید باکس , نسبت  به قیمت عالی بود,15 اردیبهشت 1400,5,0,0,recommended,True,نیلوفر ستایش,False
3493882,20345981,رابط کاربری کاربرپسند,به پیشنهاد دوستان گرفتم. خیلی خوب بود.. بعضی از دوستان از اختلال درشبکه وای فای نوشته بودن که درمورد این دستگاه همچین موردی تا الان برنخوردم وبه صورت بی سیم به شبکه وای فای وصل کردم,14 اردیبهشت 1400,4,1,0,recommended,True,رسول پاکسرشت صوفی,False
3493882,20038502,کیفیت مناسب,پیشنهاد می شود,7 اردیبهشت 1400,0,2,0,recommended,True,عبدالصمد صحرائی,False
3493882,19989679,,برای انتقال تصویر گوشی باید روی گوشی نرم افزار smart view و روی اندروید باکس نرم افزار. Air screen  نصب کنید,6 اردیبهشت 1400,4,2,0,recommended,True,مریم قوام,False
3493882,19738114,کم حجم و شرکتش خیلی پشتیبانیه خوبی داره,نسبت به هزینه ای که میکنید ارزش نداره,19 اردیبهشت 1400,1.89,0,0,no_idea,True,سجاد رجب لو,False
3493882,19526822,,"من این محصول را به مدت یک هفته هست که خریداری کردم.فعلا که خوب کار می کنه 
نسبت به قیمتش کارایی خوبی داره من که راضیم 
",27 فروردین 1400,5,0,0,recommended,True,کاربر دیجی‌کالا,True
3493882,19311157,اندروید باکس tv,خوبه بدنیست ولی خداییش به نسبت قیمتش، امکانات خوبی داره،ولی یذره کنده،,24 فروردین 1400,4,1,0,no_idea,True,زهرا اسلامی,False
3493882,19200232,خرابی دستگاه,"سلام و ادب
دستگاه اندروید باکس پس از باز کردن بسته جهت بازدید و راه اندازی، متوجه شدیم اصلا روشن نمیشود.
مسافرت بودیم و امروز پس از برگشت از مسافرت با خرابی دستگاه مواجه شدیم.
لطفاً راهنمایی بفرمایید.",18 فروردین 1400,0,2,0,not_recommended,True,حمید شیخ زاده,False
3493882,19154424,اندروی باکس,ممنون از دیجی کالا بابت اوردن همچنین کالای با کیفیتی,9 اردیبهشت 1400,4.89,1,0,recommended,True,امین منصورزاده,False
3493882,19073618,مناسب,کیفیت مناسبی دارد,15 فروردین 1400,3,2,0,recommended,True,کاربر دیجی‌کالا,True
3493882,18944214,,سلام مدت کوتاهی است از این دستگاه استفاده می کنم براحتی به وای فای نصب شد و برای پخش فیلم مشکلی نداشت برای کارهای عمومی مناسب است ولی برای کاربری حرفه ای گزینه های قوی تر پیشنهاد می شود,10 فروردین 1400,3,2,0,no_idea,True,کاربر دیجی‌کالا,True
3493882,18927515,دستگاه خوبیه فقط باید وای فای بهش نزدیک باشه,دستگاه خوبیه فقط باید وای فای بهش نزدیک باشه,10 فروردین 1400,0,3,0,recommended,True,Omid Garoosi ,False
3493882,18918872,اندروید باکس tv,امکانات خوبی داره،خوب دانلود میکنه،بدنیست!,9 فروردین 1400,4.78,1,0,no_idea,True,فائزه باباخانی,False
3493882,18597123,هنگ و ریست,"با ۶ر بار روشن و خاموش شدن ، زبانش به چینی بر میگشت . هنگ میکرد و ریست میشد
نمیدونم دلیلش چی بود ، شاید واسه من ایراد داشته 
در کل توصیه نمیکنم",27 اسفند 1399,1,5,0,not_recommended,True,کاربر دیجی‌کالا,True
3493882,18582919,خوبه ,"سلام به نظر من برای فیلم خوبه 
فقط نرم افزار فیلیمو داخل اندروید باکس به درد نمیخوره باید نرم افزار اندروید تی وی فیلیمو رو نصب کنین خیلی عالی میشه (وگرنه نرم افزار خودش اذیت می‌کنه )",27 اسفند 1399,4,3,0,recommended,True,کاربر دیجی‌کالا,True
3493882,18522916,بخرید خوبه,"من تجربه 10روزمو میگم، واقعا اذیت نمیکنه این دستگاه راحت میتونی باهاش فیلم ببینی
فقط یه موس بی سیم بگیرید براش که راحت باشید",25 اسفند 1399,4,1,0,recommended,True,فربد کربلایی حبیب,False
3493882,18462021,کیفیتش عالی,"حتما از نماوا اندروید تی وی استفاده کنید
من که راضی ام خوبه",24 اسفند 1399,5,2,0,recommended,True,کاربر دیجی‌کالا,True
3493882,18395465,راضی ام ازش,درکل به نسبت پولی که میدین خوبه,22 اسفند 1399,4,0,0,recommended,True,مرتضی  بختیار نژاد,False
3493882,18365728,,خیلی عالی هست و حتما پیشنهاد میکنم,22 اسفند 1399,4.67,1,0,recommended,True,علی محسنی,False
3493882,18314613,اندروید باکس tv,"تازه گرفتم بدنیست،خوبه،
خیلی خوبه،10روزه گرفتم همه چیز توش هست،
مثل موبایله!ولی هیچ اکانت تشویقی برای نماوایافیلیمو نداره",30 اسفند 1399,3.78,1,0,recommended,True,کاربر دیجی‌کالا,True
3493882,18281289,فقط برای تماشای فیلم مناسب هست,فقط مناسب تماشای فیلم ,20 اسفند 1399,0,1,0,not_recommended,True,seyed mohamad moosavi,False
3493882,18215192,عالیه دوستان من یکساله خریدم این دستگاهو نه داغ می کنه تصویرش عالیه  اصلا هنگ نمی کنه  برای فیلم دیدن عالیه اگه کسی می خواد اندروید باکس بخره همینو بخره چون قیمتش خیلی خوبه ولی به درد بازی های سنگین نمی خوره,سلام دوستان بنده چند روزی هست که این دستگاه رو خریدم تا الان که خیلی خوب بوده فقط جنسش پلاستیکه که خیلی نازکه,7 دی 1400,4,0,0,recommended,True,کاربر دیجی‌کالا,True
3493882,18209436,کیفیت ظاهری و داخلی,خرید مناسبی می باشد. موس با سیم را وصل کرده ام و به راحتی استفاده کردم. حافظه کافی برای نصب برای دیگر. البته برنامه های پیش فرض کافی می باشد. نگران گارانتی بودم که در مشخصات دستگاه ننوشته بود که دستگاه دارای گارانتی یکساله می باشد. ,18 اسفند 1399,0,0,0,recommended,True,جعفر صادقلو,False
3493882,18150019,نسبت به قیمت بسیار خوب,دوستان من خودم قبلا چند تا تی وی باکس داشتم برای همین کاملا با خصوصیات و عملکرد این دستگاهها آشنا هستم ساعت اول که دستگاه روشن کردم داشتم نا امید میشدم و قصد داشتم مرجوعش کنم اما با کمی صبر فهمیدم اکثر مشکلاتش بخاطر فریمور ضعیف نصب شده است وگرنه سخت افزار خیلی خوبی داره ! مثلا برای نصب آپ ها در گوگل استور بیشتر نرم افزار ها رو خطای عدم پشتیبانی میزنه در کافه بازار هم این مشکل هست که برای حلش باید نرم افزار جدا از سایت های معتبر دانلود و نصب کنید یا مثلا وقتی دکمه پاور کنترل میزنی کلا دستگاه خاموش میشه و به حالت آماده به کار نمیره که برای حلش نرم افزاری با عنوان دکمه منو و یک نرم افزار دیگر بنام  غیرفعال کردن صفحه را  نصب کردم که مشکل حل شد  و لازم نیست هر باز یک دقیقه صبر کنم تا روشن بشه این نرم افزار ضعف های دیگر لانچر مثل نبود دکمه home یا کم و زیاد کردن صدا یا حتی عکس گرفتن از صفحه را جبران میکنه و خیلی کم سراغ کنترل می روید بعضی از دوستان گفته بودند کنترلش ضعیفه من از فاصله ۴ متری راحت باهاش کار کردم و در آخر لانچر و  فریمور دستگاه بخاطر ضعفش اجازه دسترسی به خیلی از تنظیمات نمیده که برای حلش نرم افزاری با عنوان بلوتوث (البته به انگلیسی) را از بازار نصب کنید این نرم افزار در واقع یک میانبر از بلوتوث ایجاد میکنه که وقتی وارد تنظیمات بلوتوث میشید با کلیک روی فلش برگشت بالای صفحه وارد تنظیمات اصلی تی وی باکس میشوید مانند تترنینگ که حتی اینرنت لن بصورت وای فا به اشتراک میگذارد به نظرم این دستگاه قیمتش از نظر سخت افزاری بیشتر از این حرف هاست اما بخاطر مونتاژ در ایران همانطور که زیر دستگاه نوشته باعث شده ارزان تمام شود در کل با یک آپدیت سازنده از طرف سازنده واقعا عالی میشود.,17 اسفند 1399,4.67,1,0,recommended,True,ولی الله  عابدیان,False
3493882,18057921,اندروید باکس پاناتک,"وقتی نظر میدیم قراره همدیگه رو راهنمایی کنیم تا بقیه هم مثل ما با خریدشون خوشحال بشن یا جلوگیری کنیم از هدر رفتن وقت بقیه.همیشه و همه جا مثل دیجی کالا فرصت اینو نداریم مثل من اگر تجربه خوبی با خرید نداشتین مرجوعش کنین.
این دستگاه روی کاغذ چیزی از هم رده هاش که حتما سرچ کردین و میدونین نداره ولی در عمل بسیار ضعیف عمل میکنه،اگر مثل من دنبال هوشمند کردن تلویزیونتون هستین و از برنامه های صدا سیما خسته شدین این محصول آخرین انتخابتون باشه،چون لانچر به شدت افتضاحی داره،خیلی داغ می‌کنه هر بار خاموش و روشن کردنش لااقل 5 دقیقه وقتتونو میگیره،با کانکت شدن وای فای مشکلی نداشتم ولی رابط کاربری خیلی بده،عملا چیزی به نام بلوتوث نداره و با بقیه دیوایس ها باید اینو پیدا کنین که مثلاً با یه اسپیکر بلوتوث غیر ممکنه این کار،سرعت موس بسیار بالاست که هیچ تنظیمی برای کاهش سرعت وجود نداره،یکی از درگاه های یو اس بی کار نمی‌کرد، به قدری سبکه که وقتی اچ دی ام آی نصب میکنید تحت تأثیر سنگینی کابل دستگاه به جلو خم میشه،کنترل عملا هیچ کارایی ندارد.
در کل ب نظر من ارزش خرید نداره و مرجوعش کردم و یه کالای جایگزین از همین سایت خریدم.
سرچ کنین و محصولی که می‌خرید جزوه بهترین های بازار ایران باشه با 300,400تومن اختلاف خیلی بیشتر خوشحال تر میشین تا خرید این کالای بی نام و نشون و گم نام.",15 اسفند 1399,1,10,0,not_recommended,True,میلاد حسن نژاد,False
3493882,17600980,,نسبت به مشخصاتش قیمتش مناسب بود ، ولی هرکاری کردم نتونستم گوشی رو به دستگاه متصل کنم ، واسه همین میخام مرجوعش بدم,4 اسفند 1399,3,0,0,no_idea,True,جواد مسلمی,False
3493882,17557279,یک محصول عالی و به دردبخور,میشه تصویر گوشی موبایل رو به تیوی انتقال داد. پخش ویدیوی 4k از روی فلش مموری,3 اسفند 1399,5,0,0,,False,کاربر دیجی‌کالا,True
3493882,17552703,عالی,"در خریدش شک نکنید اگه برا دیدن فیلم میخواین
عالی",3 اسفند 1399,4,0,0,recommended,True,مرتضی رستمی,False
